June 15, 2015   15:19:12
Bulk Electrolysis with Coulometry
File: electrolysis
Data Source:  Experiment
Instrument Model:  CHI601C
Header: 
Note: 

Init E (V) = -1.7
End Current Ratio (%) = 0
Data Storage Interval (s) = 1

Time/sec, Charge/C, Current/A
3119.000, 2.718e+1, 8.661e-3
3120.000, 2.719e+1, 8.655e-3
3121.000, 2.720e+1, 8.659e-3
3122.000, 2.721e+1, 8.664e-3
3123.000, 2.722e+1, 8.631e-3
3124.000, 2.723e+1, 8.676e-3
3125.000, 2.724e+1, 8.653e-3
3126.000, 2.724e+1, 8.670e-3
3127.000, 2.725e+1, 8.653e-3
3128.000, 2.726e+1, 8.648e-3
3129.000, 2.727e+1, 8.656e-3
3130.000, 2.728e+1, 8.658e-3
3131.000, 2.729e+1, 8.658e-3
3132.000, 2.730e+1, 8.659e-3
3133.000, 2.730e+1, 8.647e-3
3134.000, 2.731e+1, 8.646e-3
3135.000, 2.732e+1, 8.642e-3
3136.000, 2.733e+1, 8.637e-3
3137.000, 2.734e+1, 8.653e-3
3138.000, 2.735e+1, 8.645e-3
3139.000, 2.736e+1, 8.659e-3
3140.000, 2.736e+1, 8.649e-3
3141.000, 2.737e+1, 8.668e-3
3142.000, 2.738e+1, 8.641e-3
3143.000, 2.739e+1, 8.662e-3
3144.000, 2.740e+1, 8.628e-3
3145.000, 2.741e+1, 8.667e-3
3146.000, 2.742e+1, 8.659e-3
3147.000, 2.743e+1, 8.661e-3
3148.000, 2.743e+1, 8.627e-3
3149.000, 2.744e+1, 8.659e-3
3150.000, 2.745e+1, 8.658e-3
3151.000, 2.746e+1, 8.665e-3
3152.000, 2.747e+1, 8.658e-3
3153.000, 2.748e+1, 8.665e-3
3154.000, 2.749e+1, 8.670e-3
3155.000, 2.749e+1, 8.640e-3
3156.000, 2.750e+1, 8.650e-3
3157.000, 2.751e+1, 8.643e-3
3158.000, 2.752e+1, 8.678e-3
3159.000, 2.753e+1, 8.665e-3
3160.000, 2.754e+1, 8.643e-3
3161.000, 2.755e+1, 8.663e-3
3162.000, 2.756e+1, 8.666e-3
3163.000, 2.756e+1, 8.650e-3
3164.000, 2.757e+1, 8.650e-3
3165.000, 2.758e+1, 8.641e-3
3166.000, 2.759e+1, 8.657e-3
3167.000, 2.760e+1, 8.647e-3
3168.000, 2.761e+1, 8.646e-3
3169.000, 2.762e+1, 8.646e-3
3170.000, 2.762e+1, 8.645e-3
3171.000, 2.763e+1, 8.667e-3
3172.000, 2.764e+1, 8.653e-3
3173.000, 2.765e+1, 8.652e-3
3174.000, 2.766e+1, 8.665e-3
3175.000, 2.767e+1, 8.652e-3
3176.000, 2.768e+1, 8.663e-3
3177.000, 2.769e+1, 8.640e-3
3178.000, 2.769e+1, 8.656e-3
3179.000, 2.770e+1, 8.649e-3
3180.000, 2.771e+1, 8.637e-3
3181.000, 2.772e+1, 8.650e-3
3182.000, 2.773e+1, 8.651e-3
3183.000, 2.774e+1, 8.652e-3
3184.000, 2.775e+1, 8.662e-3
3185.000, 2.775e+1, 8.659e-3
3186.000, 2.776e+1, 8.659e-3
3187.000, 2.777e+1, 8.642e-3
3188.000, 2.778e+1, 8.635e-3
3189.000, 2.779e+1, 8.655e-3
3190.000, 2.780e+1, 8.659e-3
3191.000, 2.781e+1, 8.658e-3
3192.000, 2.781e+1, 8.662e-3
3193.000, 2.782e+1, 8.651e-3
3194.000, 2.783e+1, 8.662e-3
3195.000, 2.784e+1, 8.658e-3
3196.000, 2.785e+1, 8.657e-3
3197.000, 2.786e+1, 8.655e-3
3198.000, 2.787e+1, 8.654e-3
3199.000, 2.788e+1, 8.664e-3
3200.000, 2.788e+1, 8.642e-3
3201.000, 2.789e+1, 8.663e-3
3202.000, 2.790e+1, 8.668e-3
3203.000, 2.791e+1, 8.663e-3
3204.000, 2.792e+1, 8.654e-3
3205.000, 2.793e+1, 8.653e-3
3206.000, 2.794e+1, 8.659e-3
3207.000, 2.794e+1, 8.644e-3
3208.000, 2.795e+1, 8.669e-3
3209.000, 2.796e+1, 8.683e-3
3210.000, 2.797e+1, 8.655e-3
3211.000, 2.798e+1, 8.659e-3
3212.000, 2.799e+1, 8.660e-3
3213.000, 2.800e+1, 8.643e-3
3214.000, 2.801e+1, 8.654e-3
3215.000, 2.801e+1, 8.661e-3
3216.000, 2.802e+1, 8.660e-3
3217.000, 2.803e+1, 8.662e-3
3218.000, 2.804e+1, 8.647e-3
3219.000, 2.805e+1, 8.664e-3
3220.000, 2.806e+1, 8.652e-3
3221.000, 2.807e+1, 8.647e-3
3222.000, 2.807e+1, 8.642e-3
3223.000, 2.808e+1, 8.655e-3
3224.000, 2.809e+1, 8.646e-3
3225.000, 2.810e+1, 8.633e-3
3226.000, 2.811e+1, 8.655e-3
3227.000, 2.812e+1, 8.655e-3
3228.000, 2.813e+1, 8.667e-3
3229.000, 2.814e+1, 8.654e-3
3230.000, 2.814e+1, 8.652e-3
3231.000, 2.815e+1, 8.659e-3
3232.000, 2.816e+1, 8.634e-3
3233.000, 2.817e+1, 8.652e-3
3234.000, 2.818e+1, 8.654e-3
3235.000, 2.819e+1, 8.659e-3
3236.000, 2.820e+1, 8.661e-3
3237.000, 2.820e+1, 8.649e-3
3238.000, 2.821e+1, 8.665e-3
3239.000, 2.822e+1, 8.656e-3
3240.000, 2.823e+1, 8.650e-3
3241.000, 2.824e+1, 8.647e-3
3242.000, 2.825e+1, 8.660e-3
3243.000, 2.826e+1, 8.660e-3
3244.000, 2.826e+1, 8.653e-3
3245.000, 2.827e+1, 8.651e-3
3246.000, 2.828e+1, 8.659e-3
3247.000, 2.829e+1, 8.666e-3
3248.000, 2.830e+1, 8.653e-3
3249.000, 2.831e+1, 8.655e-3
3250.000, 2.832e+1, 8.649e-3
3251.000, 2.833e+1, 8.645e-3
3252.000, 2.833e+1, 8.666e-3
3253.000, 2.834e+1, 8.640e-3
3254.000, 2.835e+1, 8.678e-3
3255.000, 2.836e+1, 8.655e-3
3256.000, 2.837e+1, 8.655e-3
3257.000, 2.838e+1, 8.656e-3
3258.000, 2.839e+1, 8.661e-3
3259.000, 2.839e+1, 8.647e-3
3260.000, 2.840e+1, 8.658e-3
3261.000, 2.841e+1, 8.655e-3
3262.000, 2.842e+1, 8.631e-3
3263.000, 2.843e+1, 8.657e-3
3264.000, 2.844e+1, 8.666e-3
3265.000, 2.845e+1, 8.663e-3
3266.000, 2.846e+1, 8.651e-3
3267.000, 2.846e+1, 8.658e-3
3268.000, 2.847e+1, 8.651e-3
3269.000, 2.848e+1, 8.657e-3
3270.000, 2.849e+1, 8.641e-3
3271.000, 2.850e+1, 8.662e-3
3272.000, 2.851e+1, 8.677e-3
3273.000, 2.852e+1, 8.648e-3
3274.000, 2.852e+1, 8.644e-3
3275.000, 2.853e+1, 8.654e-3
3276.000, 2.854e+1, 8.665e-3
3277.000, 2.855e+1, 8.656e-3
3278.000, 2.856e+1, 8.646e-3
3279.000, 2.857e+1, 8.662e-3
3280.000, 2.858e+1, 8.646e-3
3281.000, 2.859e+1, 8.661e-3
3282.000, 2.859e+1, 8.653e-3
3283.000, 2.860e+1, 8.655e-3
3284.000, 2.861e+1, 8.651e-3
3285.000, 2.862e+1, 8.658e-3
3286.000, 2.863e+1, 8.669e-3
3287.000, 2.864e+1, 8.641e-3
3288.000, 2.865e+1, 8.640e-3
3289.000, 2.865e+1, 8.669e-3
3290.000, 2.866e+1, 8.667e-3
3291.000, 2.867e+1, 8.651e-3
3292.000, 2.868e+1, 8.661e-3
3293.000, 2.869e+1, 8.644e-3
3294.000, 2.870e+1, 8.671e-3
3295.000, 2.871e+1, 8.648e-3
3296.000, 2.871e+1, 8.664e-3
3297.000, 2.872e+1, 8.672e-3
3298.000, 2.873e+1, 8.659e-3
3299.000, 2.874e+1, 8.653e-3
3300.000, 2.875e+1, 8.662e-3
3301.000, 2.876e+1, 8.668e-3
3302.000, 2.877e+1, 8.670e-3
3303.000, 2.878e+1, 8.655e-3
3304.000, 2.878e+1, 8.658e-3
3305.000, 2.879e+1, 8.662e-3
3306.000, 2.880e+1, 8.651e-3
3307.000, 2.881e+1, 8.663e-3
3308.000, 2.882e+1, 8.666e-3
3309.000, 2.883e+1, 8.662e-3
3310.000, 2.884e+1, 8.665e-3
3311.000, 2.884e+1, 8.670e-3
3312.000, 2.885e+1, 8.660e-3
3313.000, 2.886e+1, 8.675e-3
3314.000, 2.887e+1, 8.641e-3
3315.000, 2.888e+1, 8.676e-3
3316.000, 2.889e+1, 8.661e-3
3317.000, 2.890e+1, 8.653e-3
3318.000, 2.891e+1, 8.650e-3
3319.000, 2.891e+1, 8.669e-3
3320.000, 2.892e+1, 8.666e-3
3321.000, 2.893e+1, 8.659e-3
3322.000, 2.894e+1, 8.657e-3
3323.000, 2.895e+1, 8.664e-3
3324.000, 2.896e+1, 8.659e-3
3325.000, 2.897e+1, 8.665e-3
3326.000, 2.897e+1, 8.666e-3
3327.000, 2.898e+1, 8.638e-3
3328.000, 2.899e+1, 8.664e-3
3329.000, 2.900e+1, 8.663e-3
3330.000, 2.901e+1, 8.667e-3
3331.000, 2.902e+1, 8.646e-3
3332.000, 2.903e+1, 8.650e-3
3333.000, 2.904e+1, 8.673e-3
3334.000, 2.904e+1, 8.665e-3
3335.000, 2.905e+1, 8.661e-3
3336.000, 2.906e+1, 8.689e-3
3337.000, 2.907e+1, 8.676e-3
3338.000, 2.908e+1, 8.679e-3
3339.000, 2.909e+1, 8.678e-3
3340.000, 2.910e+1, 8.674e-3
3341.000, 2.910e+1, 8.657e-3
3342.000, 2.911e+1, 8.652e-3
3343.000, 2.912e+1, 8.663e-3
3344.000, 2.913e+1, 8.675e-3
3345.000, 2.914e+1, 8.666e-3
3346.000, 2.915e+1, 8.682e-3
3347.000, 2.916e+1, 8.668e-3
3348.000, 2.917e+1, 8.664e-3
3349.000, 2.917e+1, 8.667e-3
3350.000, 2.918e+1, 8.655e-3
3351.000, 2.919e+1, 8.653e-3
3352.000, 2.920e+1, 8.666e-3
3353.000, 2.921e+1, 8.674e-3
3354.000, 2.922e+1, 8.654e-3
3355.000, 2.923e+1, 8.655e-3
3356.000, 2.923e+1, 8.672e-3
3357.000, 2.924e+1, 8.658e-3
3358.000, 2.925e+1, 8.674e-3
3359.000, 2.926e+1, 8.664e-3
3360.000, 2.927e+1, 8.655e-3
3361.000, 2.928e+1, 8.660e-3
3362.000, 2.929e+1, 8.677e-3
3363.000, 2.930e+1, 8.675e-3
3364.000, 2.930e+1, 8.661e-3
3365.000, 2.931e+1, 8.672e-3
3366.000, 2.932e+1, 8.656e-3
3367.000, 2.933e+1, 8.672e-3
3368.000, 2.934e+1, 8.664e-3
3369.000, 2.935e+1, 8.669e-3
3370.000, 2.936e+1, 8.658e-3
3371.000, 2.936e+1, 8.663e-3
3372.000, 2.937e+1, 8.665e-3
3373.000, 2.938e+1, 8.673e-3
3374.000, 2.939e+1, 8.669e-3
3375.000, 2.940e+1, 8.674e-3
3376.000, 2.941e+1, 8.652e-3
3377.000, 2.942e+1, 8.676e-3
3378.000, 2.943e+1, 8.670e-3
3379.000, 2.943e+1, 8.668e-3
3380.000, 2.944e+1, 8.683e-3
3381.000, 2.945e+1, 8.663e-3
3382.000, 2.946e+1, 8.671e-3
3383.000, 2.947e+1, 8.676e-3
3384.000, 2.948e+1, 8.680e-3
3385.000, 2.949e+1, 8.663e-3
3386.000, 2.949e+1, 8.680e-3
3387.000, 2.950e+1, 8.665e-3
3388.000, 2.951e+1, 8.667e-3
3389.000, 2.952e+1, 8.659e-3
3390.000, 2.953e+1, 8.665e-3
3391.000, 2.954e+1, 8.689e-3
3392.000, 2.955e+1, 8.665e-3
3393.000, 2.956e+1, 8.675e-3
3394.000, 2.956e+1, 8.688e-3
3395.000, 2.957e+1, 8.664e-3
3396.000, 2.958e+1, 8.680e-3
3397.000, 2.959e+1, 8.667e-3
3398.000, 2.960e+1, 8.669e-3
3399.000, 2.961e+1, 8.659e-3
3400.000, 2.962e+1, 8.669e-3
3401.000, 2.962e+1, 8.668e-3
3402.000, 2.963e+1, 8.665e-3
3403.000, 2.964e+1, 8.675e-3
3404.000, 2.965e+1, 8.676e-3
3405.000, 2.966e+1, 8.678e-3
3406.000, 2.967e+1, 8.660e-3
3407.000, 2.968e+1, 8.672e-3
3408.000, 2.969e+1, 8.653e-3
3409.000, 2.969e+1, 8.657e-3
3410.000, 2.970e+1, 8.674e-3
3411.000, 2.971e+1, 8.659e-3
3412.000, 2.972e+1, 8.661e-3
3413.000, 2.973e+1, 8.657e-3
3414.000, 2.974e+1, 8.658e-3
3415.000, 2.975e+1, 8.649e-3
3416.000, 2.975e+1, 8.657e-3
3417.000, 2.976e+1, 8.677e-3
3418.000, 2.977e+1, 8.674e-3
3419.000, 2.978e+1, 8.674e-3
3420.000, 2.979e+1, 8.644e-3
3421.000, 2.980e+1, 8.679e-3
3422.000, 2.981e+1, 8.667e-3
3423.000, 2.982e+1, 8.674e-3
3424.000, 2.982e+1, 8.658e-3
3425.000, 2.983e+1, 8.676e-3
3426.000, 2.984e+1, 8.677e-3
3427.000, 2.985e+1, 8.678e-3
3428.000, 2.986e+1, 8.677e-3
3429.000, 2.987e+1, 8.660e-3
3430.000, 2.988e+1, 8.650e-3
3431.000, 2.988e+1, 8.665e-3
3432.000, 2.989e+1, 8.671e-3
3433.000, 2.990e+1, 8.668e-3
3434.000, 2.991e+1, 8.670e-3
3435.000, 2.992e+1, 8.655e-3
3436.000, 2.993e+1, 8.672e-3
3437.000, 2.994e+1, 8.656e-3
3438.000, 2.995e+1, 8.667e-3
3439.000, 2.995e+1, 8.669e-3
3440.000, 2.996e+1, 8.679e-3
3441.000, 2.997e+1, 8.673e-3
3442.000, 2.998e+1, 8.664e-3
3443.000, 2.999e+1, 8.654e-3
3444.000, 3.000e+1, 8.660e-3
3445.000, 3.001e+1, 8.679e-3
3446.000, 3.001e+1, 8.657e-3
3447.000, 3.002e+1, 8.677e-3
3448.000, 3.003e+1, 8.670e-3
3449.000, 3.004e+1, 8.674e-3
3450.000, 3.005e+1, 8.657e-3
3451.000, 3.006e+1, 8.660e-3
3452.000, 3.007e+1, 8.660e-3
3453.000, 3.008e+1, 8.643e-3
3454.000, 3.008e+1, 8.672e-3
3455.000, 3.009e+1, 8.670e-3
3456.000, 3.010e+1, 8.674e-3
3457.000, 3.011e+1, 8.668e-3
3458.000, 3.012e+1, 8.666e-3
3459.000, 3.013e+1, 8.665e-3
3460.000, 3.014e+1, 8.656e-3
3461.000, 3.014e+1, 8.663e-3
3462.000, 3.015e+1, 8.675e-3
3463.000, 3.016e+1, 8.681e-3
3464.000, 3.017e+1, 8.665e-3
3465.000, 3.018e+1, 8.674e-3
3466.000, 3.019e+1, 8.665e-3
3467.000, 3.020e+1, 8.656e-3
3468.000, 3.021e+1, 8.660e-3
3469.000, 3.021e+1, 8.673e-3
3470.000, 3.022e+1, 8.668e-3
3471.000, 3.023e+1, 8.657e-3
3472.000, 3.024e+1, 8.663e-3
3473.000, 3.025e+1, 8.658e-3
3474.000, 3.026e+1, 8.668e-3
3475.000, 3.027e+1, 8.689e-3
3476.000, 3.027e+1, 8.658e-3
3477.000, 3.028e+1, 8.672e-3
3478.000, 3.029e+1, 8.655e-3
3479.000, 3.030e+1, 8.655e-3
3480.000, 3.031e+1, 8.664e-3
3481.000, 3.032e+1, 8.663e-3
3482.000, 3.033e+1, 8.682e-3
3483.000, 3.034e+1, 8.666e-3
3484.000, 3.034e+1, 8.669e-3
3485.000, 3.035e+1, 8.675e-3
3486.000, 3.036e+1, 8.655e-3
3487.000, 3.037e+1, 8.669e-3
3488.000, 3.038e+1, 8.660e-3
3489.000, 3.039e+1, 8.660e-3
3490.000, 3.040e+1, 8.674e-3
3491.000, 3.040e+1, 8.669e-3
3492.000, 3.041e+1, 8.684e-3
3493.000, 3.042e+1, 8.650e-3
3494.000, 3.043e+1, 8.669e-3
3495.000, 3.044e+1, 8.665e-3
3496.000, 3.045e+1, 8.667e-3
3497.000, 3.046e+1, 8.663e-3
3498.000, 3.047e+1, 8.660e-3
3499.000, 3.047e+1, 8.656e-3
3500.000, 3.048e+1, 8.681e-3
3501.000, 3.049e+1, 8.669e-3
3502.000, 3.050e+1, 8.667e-3
3503.000, 3.051e+1, 8.681e-3
3504.000, 3.052e+1, 8.669e-3
3505.000, 3.053e+1, 8.669e-3
3506.000, 3.053e+1, 8.679e-3
3507.000, 3.054e+1, 8.670e-3
3508.000, 3.055e+1, 8.657e-3
3509.000, 3.056e+1, 8.677e-3
3510.000, 3.057e+1, 8.667e-3
3511.000, 3.058e+1, 8.655e-3
3512.000, 3.059e+1, 8.663e-3
3513.000, 3.060e+1, 8.665e-3
3514.000, 3.060e+1, 8.664e-3
3515.000, 3.061e+1, 8.664e-3
3516.000, 3.062e+1, 8.659e-3
3517.000, 3.063e+1, 8.668e-3
3518.000, 3.064e+1, 8.647e-3
3519.000, 3.065e+1, 8.654e-3
3520.000, 3.066e+1, 8.674e-3
3521.000, 3.066e+1, 8.668e-3
3522.000, 3.067e+1, 8.674e-3
3523.000, 3.068e+1, 8.660e-3
3524.000, 3.069e+1, 8.677e-3
3525.000, 3.070e+1, 8.661e-3
3526.000, 3.071e+1, 8.662e-3
3527.000, 3.072e+1, 8.644e-3
3528.000, 3.073e+1, 8.652e-3
3529.000, 3.073e+1, 8.683e-3
3530.000, 3.074e+1, 8.659e-3
3531.000, 3.075e+1, 8.678e-3
3532.000, 3.076e+1, 8.652e-3
3533.000, 3.077e+1, 8.673e-3
3534.000, 3.078e+1, 8.674e-3
3535.000, 3.079e+1, 8.680e-3
3536.000, 3.079e+1, 8.686e-3
3537.000, 3.080e+1, 8.676e-3
3538.000, 3.081e+1, 8.673e-3
3539.000, 3.082e+1, 8.689e-3
3540.000, 3.083e+1, 8.687e-3
3541.000, 3.084e+1, 8.688e-3
3542.000, 3.085e+1, 8.689e-3
3543.000, 3.086e+1, 8.699e-3
3544.000, 3.086e+1, 8.684e-3
3545.000, 3.087e+1, 8.685e-3
3546.000, 3.088e+1, 8.691e-3
3547.000, 3.089e+1, 8.686e-3
3548.000, 3.090e+1, 8.688e-3
3549.000, 3.091e+1, 8.687e-3
3550.000, 3.092e+1, 8.687e-3
3551.000, 3.093e+1, 8.704e-3
3552.000, 3.093e+1, 8.693e-3
3553.000, 3.094e+1, 8.696e-3
3554.000, 3.095e+1, 8.692e-3
3555.000, 3.096e+1, 8.709e-3
3556.000, 3.097e+1, 8.700e-3
3557.000, 3.098e+1, 8.713e-3
3558.000, 3.099e+1, 8.706e-3
3559.000, 3.099e+1, 8.694e-3
3560.000, 3.100e+1, 8.706e-3
3561.000, 3.101e+1, 8.719e-3
3562.000, 3.102e+1, 8.701e-3
3563.000, 3.103e+1, 8.725e-3
3564.000, 3.104e+1, 8.699e-3
3565.000, 3.105e+1, 8.701e-3
3566.000, 3.106e+1, 8.720e-3
3567.000, 3.106e+1, 8.708e-3
3568.000, 3.107e+1, 8.701e-3
3569.000, 3.108e+1, 8.690e-3
3570.000, 3.109e+1, 8.722e-3
3571.000, 3.110e+1, 8.707e-3
3572.000, 3.111e+1, 8.703e-3
3573.000, 3.112e+1, 8.705e-3
3574.000, 3.113e+1, 8.702e-3
3575.000, 3.113e+1, 8.707e-3
3576.000, 3.114e+1, 8.696e-3
3577.000, 3.115e+1, 8.706e-3
3578.000, 3.116e+1, 8.711e-3
3579.000, 3.117e+1, 8.702e-3
3580.000, 3.118e+1, 8.702e-3
3581.000, 3.119e+1, 8.703e-3
3582.000, 3.119e+1, 8.702e-3
3583.000, 3.120e+1, 8.693e-3
3584.000, 3.121e+1, 8.703e-3
3585.000, 3.122e+1, 8.692e-3
3586.000, 3.123e+1, 8.712e-3
3587.000, 3.124e+1, 8.706e-3
3588.000, 3.125e+1, 8.715e-3
3589.000, 3.126e+1, 8.716e-3
3590.000, 3.126e+1, 8.703e-3
3591.000, 3.127e+1, 8.701e-3
3592.000, 3.128e+1, 8.725e-3
3593.000, 3.129e+1, 8.713e-3
3594.000, 3.130e+1, 8.714e-3
3595.000, 3.131e+1, 8.695e-3
3596.000, 3.132e+1, 8.708e-3
3597.000, 3.133e+1, 8.704e-3
3598.000, 3.133e+1, 8.700e-3
3599.000, 3.134e+1, 8.702e-3
3600.000, 3.135e+1, 8.702e-3
3601.000, 3.136e+1, 8.715e-3
3602.000, 3.137e+1, 8.708e-3
3603.000, 3.138e+1, 8.698e-3
3604.000, 3.139e+1, 8.714e-3
3605.000, 3.140e+1, 8.684e-3
3606.000, 3.140e+1, 8.698e-3
3607.000, 3.141e+1, 8.706e-3
3608.000, 3.142e+1, 8.698e-3
3609.000, 3.143e+1, 8.695e-3
3610.000, 3.144e+1, 8.691e-3
3611.000, 3.145e+1, 8.694e-3
3612.000, 3.146e+1, 8.697e-3
3613.000, 3.146e+1, 8.692e-3
3614.000, 3.147e+1, 8.692e-3
3615.000, 3.148e+1, 8.697e-3
3616.000, 3.149e+1, 8.682e-3
3617.000, 3.150e+1, 8.686e-3
3618.000, 3.151e+1, 8.676e-3
3619.000, 3.152e+1, 8.682e-3
3620.000, 3.153e+1, 8.683e-3
3621.000, 3.153e+1, 8.686e-3
3622.000, 3.154e+1, 8.682e-3
3623.000, 3.155e+1, 8.683e-3
3624.000, 3.156e+1, 8.691e-3
3625.000, 3.157e+1, 8.710e-3
3626.000, 3.158e+1, 8.687e-3
3627.000, 3.159e+1, 8.691e-3
3628.000, 3.160e+1, 8.683e-3
3629.000, 3.160e+1, 8.692e-3
3630.000, 3.161e+1, 8.684e-3
3631.000, 3.162e+1, 8.676e-3
3632.000, 3.163e+1, 8.673e-3
3633.000, 3.164e+1, 8.694e-3
3634.000, 3.165e+1, 8.686e-3
3635.000, 3.166e+1, 8.683e-3
3636.000, 3.166e+1, 8.686e-3
3637.000, 3.167e+1, 8.686e-3
3638.000, 3.168e+1, 8.702e-3
3639.000, 3.169e+1, 8.692e-3
3640.000, 3.170e+1, 8.689e-3
3641.000, 3.171e+1, 8.682e-3
3642.000, 3.172e+1, 8.691e-3
3643.000, 3.173e+1, 8.690e-3
3644.000, 3.173e+1, 8.677e-3
3645.000, 3.174e+1, 8.682e-3
3646.000, 3.175e+1, 8.681e-3
3647.000, 3.176e+1, 8.676e-3
3648.000, 3.177e+1, 8.685e-3
3649.000, 3.178e+1, 8.680e-3
3650.000, 3.179e+1, 8.696e-3
3651.000, 3.179e+1, 8.698e-3
3652.000, 3.180e+1, 8.681e-3
3653.000, 3.181e+1, 8.679e-3
3654.000, 3.182e+1, 8.678e-3
3655.000, 3.183e+1, 8.667e-3
3656.000, 3.184e+1, 8.671e-3
3657.000, 3.185e+1, 8.677e-3
3658.000, 3.186e+1, 8.690e-3
3659.000, 3.186e+1, 8.680e-3
3660.000, 3.187e+1, 8.691e-3
3661.000, 3.188e+1, 8.681e-3
3662.000, 3.189e+1, 8.695e-3
3663.000, 3.190e+1, 8.684e-3
3664.000, 3.191e+1, 8.692e-3
3665.000, 3.192e+1, 8.671e-3
3666.000, 3.193e+1, 8.650e-3
3667.000, 3.193e+1, 8.682e-3
3668.000, 3.194e+1, 8.682e-3
3669.000, 3.195e+1, 8.681e-3
3670.000, 3.196e+1, 8.679e-3
3671.000, 3.197e+1, 8.692e-3
3672.000, 3.198e+1, 8.679e-3
3673.000, 3.199e+1, 8.668e-3
3674.000, 3.199e+1, 8.681e-3
3675.000, 3.200e+1, 8.683e-3
3676.000, 3.201e+1, 8.669e-3
3677.000, 3.202e+1, 8.680e-3
3678.000, 3.203e+1, 8.689e-3
3679.000, 3.204e+1, 8.678e-3
3680.000, 3.205e+1, 8.666e-3
3681.000, 3.206e+1, 8.674e-3
3682.000, 3.206e+1, 8.662e-3
3683.000, 3.207e+1, 8.683e-3
3684.000, 3.208e+1, 8.669e-3
3685.000, 3.209e+1, 8.666e-3
3686.000, 3.210e+1, 8.671e-3
3687.000, 3.211e+1, 8.648e-3
3688.000, 3.212e+1, 8.668e-3
3689.000, 3.212e+1, 8.656e-3
3690.000, 3.213e+1, 8.659e-3
3691.000, 3.214e+1, 8.667e-3
3692.000, 3.215e+1, 8.660e-3
3693.000, 3.216e+1, 8.671e-3
3694.000, 3.217e+1, 8.671e-3
3695.000, 3.218e+1, 8.660e-3
3696.000, 3.219e+1, 8.662e-3
3697.000, 3.219e+1, 8.663e-3
3698.000, 3.220e+1, 8.688e-3
3699.000, 3.221e+1, 8.662e-3
3700.000, 3.222e+1, 8.663e-3
3701.000, 3.223e+1, 8.658e-3
3702.000, 3.224e+1, 8.668e-3
3703.000, 3.225e+1, 8.670e-3
3704.000, 3.225e+1, 8.666e-3
3705.000, 3.226e+1, 8.660e-3
3706.000, 3.227e+1, 8.665e-3
3707.000, 3.228e+1, 8.657e-3
3708.000, 3.229e+1, 8.660e-3
3709.000, 3.230e+1, 8.655e-3
3710.000, 3.231e+1, 8.685e-3
3711.000, 3.232e+1, 8.666e-3
3712.000, 3.232e+1, 8.662e-3
3713.000, 3.233e+1, 8.667e-3
3714.000, 3.234e+1, 8.660e-3
3715.000, 3.235e+1, 8.656e-3
3716.000, 3.236e+1, 8.653e-3
3717.000, 3.237e+1, 8.657e-3
3718.000, 3.238e+1, 8.664e-3
3719.000, 3.238e+1, 8.648e-3
3720.000, 3.239e+1, 8.656e-3
3721.000, 3.240e+1, 8.660e-3
3722.000, 3.241e+1, 8.660e-3
3723.000, 3.242e+1, 8.644e-3
3724.000, 3.243e+1, 8.653e-3
3725.000, 3.244e+1, 8.668e-3
3726.000, 3.245e+1, 8.649e-3
3727.000, 3.245e+1, 8.656e-3
3728.000, 3.246e+1, 8.644e-3
3729.000, 3.247e+1, 8.656e-3
3730.000, 3.248e+1, 8.647e-3
3731.000, 3.249e+1, 8.649e-3
3732.000, 3.250e+1, 8.659e-3
3733.000, 3.251e+1, 8.654e-3
3734.000, 3.251e+1, 8.649e-3
3735.000, 3.252e+1, 8.650e-3
3736.000, 3.253e+1, 8.656e-3
3737.000, 3.254e+1, 8.644e-3
3738.000, 3.255e+1, 8.654e-3
3739.000, 3.256e+1, 8.646e-3
3740.000, 3.257e+1, 8.647e-3
3741.000, 3.257e+1, 8.657e-3
3742.000, 3.258e+1, 8.640e-3
3743.000, 3.259e+1, 8.640e-3
3744.000, 3.260e+1, 8.647e-3
3745.000, 3.261e+1, 8.651e-3
3746.000, 3.262e+1, 8.644e-3
3747.000, 3.263e+1, 8.632e-3
3748.000, 3.264e+1, 8.627e-3
3749.000, 3.264e+1, 8.639e-3
3750.000, 3.265e+1, 8.644e-3
3751.000, 3.266e+1, 8.653e-3
3752.000, 3.267e+1, 8.661e-3
3753.000, 3.268e+1, 8.646e-3
3754.000, 3.269e+1, 8.624e-3
3755.000, 3.270e+1, 8.641e-3
3756.000, 3.270e+1, 8.646e-3
3757.000, 3.271e+1, 8.634e-3
3758.000, 3.272e+1, 8.649e-3
3759.000, 3.273e+1, 8.631e-3
3760.000, 3.274e+1, 8.650e-3
3761.000, 3.275e+1, 8.645e-3
3762.000, 3.276e+1, 8.647e-3
3763.000, 3.276e+1, 8.647e-3
3764.000, 3.277e+1, 8.631e-3
3765.000, 3.278e+1, 8.633e-3
3766.000, 3.279e+1, 8.635e-3
3767.000, 3.280e+1, 8.637e-3
3768.000, 3.281e+1, 8.616e-3
3769.000, 3.282e+1, 8.624e-3
3770.000, 3.283e+1, 8.643e-3
3771.000, 3.283e+1, 8.632e-3
3772.000, 3.284e+1, 8.626e-3
3773.000, 3.285e+1, 8.605e-3
3774.000, 3.286e+1, 8.617e-3
3775.000, 3.287e+1, 8.614e-3
3776.000, 3.288e+1, 8.611e-3
3777.000, 3.289e+1, 8.623e-3
3778.000, 3.289e+1, 8.616e-3
